시설명,담당구,위도,경도,시설분류
삼부그린스포츠센터 주차장,중랑구,37.60700803,127.100482,주차장
아시아공원 공영주차장(구),송파구,37.5102769,127.078388,주차장
롯데에비뉴엘,중구,37.56414068,126.9819412,주차장
암사1동(구),강동구,37.55284955,127.1380234,주차장
제이앤지산 주차장,동대문구,37.58151728,127.0707059,주차장
용산전자상가4(구),용산구,37.53388844,126.9600572,주차장
눈스퀘어 주차장,중구,37.56342589,126.9829365,주차장
노원세무서 앞 공영주차장(구),도봉구,37.65386551,127.0520789,주차장
서림빌딩 주차장,강남구,37.49908229,127.0299024,주차장
라이즈호텔,마포구,37.55443405,126.9212641,주차장
서초 이즈타워 주차장,서초구,37.4921379,127.0291172,주차장
하남빌딩 지하주차장,영등포구,37.52035069,126.9297558,주차장
광화문플래티넘오피스텔 주차장,종로구,37.57443965,126.9735536,주차장
황학어린이공원 지하주차장(구),중구,37.56754712,127.0181331,주차장
뚝섬3주차장[수영장 앞],광진구,37.530632,127.067414,주차장
아이파크타워 부설주차장,강남구,37.5137388,127.0611103,주차장
오류동 시티월드,구로구,37.49444763,126.8410367,주차장
월계희성프라자[월계로 2호점],노원구,37.63091732,127.0610409,주차장
서울여성플라자,동작구,37.5115951,126.9271124,주차장
한서 공영주차장(구),마포구,37.552871,126.9493333,주차장
이태원2동 공영주차장(구),용산구,37.54036639,126.9926584,주차장
수색동공영주차장(구),은평구,37.58049896,126.8989315,주차장
종로40길 이륜자동차주차장(구),종로구,37.5707684,127.0067825,주차장
화곡8-2 공영주차장(구),강서구,37.53771095,126.8503608,주차장
서교타워 주차장,마포구,37.5553179,126.920982,주차장
매화공영주차장(구),중랑구,37.59386143,127.0901991,주차장
GS타임즈방배동 제2주차장,서초구,37.49341606,126.990636,주차장
거주자우선주차장(구),강동구,37.53004609,127.1247923,주차장
제이프러스빌딩,서초구,37.47967132,127.0396721,주차장
고대사대부고,성북구,37.60943381,127.0014977,주차장
송파파크데이 2단지입구앞(구),송파구,37.4951848,127.1571441,주차장
신창공영주차장(구),용산구,37.5353106,126.9552132,주차장
밤고개로21길 공영주차장(구),강남구,37.47354638,127.1144114,주차장
방배열린문화센터 공영주차장(구),서초구,37.48895873,126.9923298,주차장
화곡8동 배다리동길(구),강서구,37.52894159,126.8499713,주차장
조원동 제1공영주차장(구),관악구,37.48108305,126.9057404,주차장
포포인츠 바이 쉐라톤 서울 구로,구로구,37.48318,126.89884,주차장
상계2동 공영주차장(구),노원구,37.6567376,127.067531,주차장
진양빌딩 주차장,서대문구,37.563785,126.962393,주차장
백영성수센터,성동구,37.54536646,127.0505191,주차장
충현 공영주차장(구),중구,37.55220869,127.0056811,주차장
창동역(서) 공영주차장(시),도봉구,37.65237042,127.0456768,주차장
신우주차장(구),양천구,37.5342655,126.828501,주차장
원묵 고등학교 공용 지하주차장(구),중랑구,37.61542338,127.0860494,주차장
LIG강남타워 부설주차장,강남구,37.49919933,127.030281,주차장
삼환 디지텔 벤처타워,성동구,37.54716879,127.0643438,주차장
장충 공영주차장(구),중구,37.56001,127.0013165,주차장
 트레벨,강동구,37.53725331,127.1294909,주차장
KPX빌딩,마포구,37.54682876,126.9526414,주차장
홍은 1동 제4 공영 주차장(구),서대문구,37.60142195,126.9489426,주차장
하림인터네셔날 빌딩,서초구,37.49419477,127.016614,주차장
청파동1마을공원공영주차장(구),용산구,37.54294115,126.9684714,주차장
대호빌딩B동 주차장,종로구,37.573647,126.999784,주차장
공유) 성동 15-27(구),성동구,37.54377,127.04911,주차장
여의서로 공영주차장(시),영등포구,37.53361835,126.912896,주차장
대우디오빌 주차장,서초구,37.50204738,127.0240242,주차장
계남다목적체육관[계남근린공원 1호점],양천구,37.513034,126.850433,주차장
YP센터 주차장,영등포구,37.52853206,126.8914943,주차장
GE타워 부설주차장,강남구,37.52141593,127.0557334,주차장
대신시장 노상주차장(구),영등포구,37.5111404,126.9171407,주차장
두원빌딩 주차장,강남구,37.51871066,127.0193475,주차장
청화유료주차장,광진구,37.54205344,127.065162,주차장
삼성화재빌딩 주차장,마포구,37.5520449,126.9166786,주차장
양재근린공원 공영주차장(구),서초구,37.47158991,127.0424135,주차장
살곶이(평면) 공영주차장(구),성동구,37.55384954,127.0482917,주차장
삼풍상가 노상 공영주차장(구),중구,37.56608416,126.9954006,주차장
진양상가노상공영주차장(구),중구,37.56351513,126.9956537,주차장
한국 기술센터 부설주차장,강남구,37.50330297,127.0436679,주차장
장지동 공영주차장(구),송파구,37.49066,127.134123,주차장
한국생산성본부 주차장,종로구,37.5748879,126.9734009,주차장
서울시청 본청사 주차장,중구,37.56658706,126.9782511,주차장
하영빌딩,강동구,37.54004252,127.126568,주차장
SB타워3 주차장,강서구,37.558933,126.82384,주차장
화곡본-2 공영주차장(구),강서구,37.54432744,126.8484532,주차장
건국대학교사범대학부속중학교 주차장,광진구,37.54069,127.082013,주차장
스테이더디자이너스군자오피스텔 주차장,광진구,37.557336,127.077946,주차장
독산동청년주택 주차장,금천구,37.46737801,126.8925771,주차장
경륜경정 장안지점 주차장,동대문구,37.56229166,127.0671915,주차장
공유) 성동 18-10(구),성동구,37.54465,127.05785,주차장
회기동 공영주차장(구),동대문구,37.59208429,127.0554514,주차장
VERTIGO 주차장,서대문구,37.556317,126.937368,주차장
방배복개도로 제1지역 노상공영주차장(구),서초구,37.47791986,126.9825901,주차장
서울숲비즈포레 주차장,성동구,37.54675771,127.045387,주차장
공유) 필동로(구),중구,37.5570224,126.9957267,주차장
남평화시장앞 노상공영주차장(구),중구,37.56901167,127.0110097,주차장
성수2가3동(건물) 공영주차장(구),성동구,37.54913662,127.0551983,주차장
시네마빌딩공영주차장(구),성북구,37.59916723,127.014741,주차장
시네마주차장,성북구,37.59916723,127.014741,주차장
한국교회100주년기념관 주차장,종로구,37.57440623,127.0005053,주차장
YBM강남센터빌딩 부설주차장,강남구,37.49922932,127.0275901,주차장
프리마호텔,강남구,37.52430219,127.0522311,주차장
화곡3-1 공영주차장(구),강서구,37.54178033,126.834743,주차장
방배복개도로 제2지역 노상공영주차장(구),서초구,37.48294232,126.9825399,주차장
심팩빌딩 주차장,영등포구,37.52270284,126.9294507,주차장
보전빌딩 주차장,강남구,37.51921658,127.0341048,주차장
강동그린타워,강동구,37.53463102,127.1382288,주차장
화곡1-1 공영주차장(구),강서구,37.53142687,126.839887,주차장
삼윤빌딩 주차장,마포구,37.55282085,126.9190237,주차장
서강대역 환승 공영주차장(구),마포구,37.55102716,126.9364628,주차장
양재주차빌딩(구),서초구,37.47860952,127.0413691,주차장
영등포여고 공영(구),영등포구,37.51520496,126.915116,주차장
나비빌딩,강동구,37.53823096,127.1272232,주차장
화곡본-1 공영주차장(구),강서구,37.53975106,126.8497943,주차장
남부순환로397길(구),강남구,37.49423318,127.0606595,주차장
은행나무공영주차장(구),중랑구,37.58701918,127.0914957,주차장
다올빌딩,강동구,37.54991985,127.1759221,주차장
e테크밸리,용산구,37.53331188,126.9576834,주차장
순화타워 주차장,중구,37.561078,126.9722754,주차장
미림타워 주차장,강남구,37.49737112,127.0297622,주차장
영동대로85길(구),강남구,37.50610631,127.0592561,주차장
현대스위스타워 부설주차장,강남구,37.50636735,127.0536684,주차장
일성하이츠오피스텔,강동구,37.53517289,127.1363482,주차장
삼양마을공원지하 공영주차장(구),강북구,37.62274538,127.0184279,주차장
부라다리빙텔 주차장,성북구,37.59086985,127.0107043,주차장
이촌2주차장[동작대교 하부],용산구,37.51535432,126.9831416,주차장
지타워 주차장,종로구,37.57267337,126.9810494,주차장
을지로 공영주차장(시),중구,37.56667368,126.9970968,주차장
중림종합복지센터 주차장,중구,37.559389,126.966214,주차장
반포동 방음언덕형 공영주차장(구),서초구,37.50486336,127.0183587,주차장
잠원동방음언덕형공영주차장(구),서초구,37.51638775,127.0163891,주차장
하왕십리(건물) 공영주차장(구),성동구,37.560316,127.027944,주차장
율촌빌딩 주차장,영등포구,37.5248612,126.9272831,주차장
효창공원 주차장,용산구,37.54407982,126.9599029,주차장
성수1가1동(건물) 공영주차장(구),성동구,37.53996228,127.0463849,주차장
양평2동청사 공영(구),영등포구,37.5364693,126.8938571,주차장
마른내길 공영주차장(시),중구,37.56435611,126.9945267,주차장
루체브릿지 주차장,강서구,37.559644,126.836191,주차장
성수역 3번출구 앞(구),성동구,37.54003122,127.0553217,주차장
범일빌딩 주차장,은평구,37.61987377,126.9201614,주차장
중앙성결교회,종로구,37.573654,127.008315,주차장
하나손해보험빌딩,종로구,37.57278965,126.9971828,주차장
버티 공영주차장(구),중구,37.54909105,127.0059107,주차장
논현웰스톤 주차장,강남구,37.51846582,127.0380514,주차장
수유일공원공영주차장(구),강북구,37.63061186,127.0174307,주차장
현대백화점 유플렉스 주차장,서대문구,37.55680708,126.9365656,주차장
골드로즈 주차장,서초구,37.49316598,127.028279,주차장
대림역2 공영주차장(시),구로구,37.49655857,126.8934938,주차장
호텔더디자이너스리즈강남 주차장,강남구,37.505221,127.025955,주차장
서울역서부 주차장,중구,37.558363,126.969685,주차장
전기공사공제조합빌딩 주차장,강남구,37.51311803,127.0208728,주차장
흥국생명빌딩 주차장,강남구,37.50207076,127.0262398,주차장
인수동 공영주차장(구),강북구,37.63608367,127.0184499,주차장
위성프라자 주차장,노원구,37.6560945,127.0610476,주차장
청계산근린광장(구),서초구,37.44649791,127.0561579,주차장
공유) 성동 17-29(구),성동구,37.5359,127.05367,주차장
약수동 공영주차장(구),중구,37.55222214,127.0133576,주차장
러스크서울병원[망우동 4호점],중랑구,37.600071,127.104311,주차장
제이타워,강남구,37.51824747,127.0237217,주차장
광진구민체육센타 및 광진청소년수련관,광진구,37.54620563,127.1065212,주차장
KT광명빌딩,금천구,37.45601954,126.8875979,주차장
신길환승(5호선)(구),영등포구,37.51775234,126.9146039,주차장
양화1주차장[당산철교 하부],영등포구,37.53796609,126.9033181,주차장
서울시청 서소문청사 부설주차장,중구,37.564368,126.975165,주차장
봉화산역(남) 공영주차장(시),중랑구,37.61642995,127.0919719,주차장
화곡7-1 공영주차장(구),강서구,37.53601946,126.8391666,주차장
자양4동공영주차장(구),광진구,37.53867795,127.0682434,주차장
SJ테크노빌(구),금천구,37.47753374,126.8846333,주차장
가산중뒤(구),금천구,37.46714154,126.8930561,주차장
대농빌딩 주차장,마포구,37.5394453,126.9448169,주차장
창신1동공영주차장(창일공영)(구),종로구,37.57488143,127.0150838,주차장
태성빌딩,강남구,37.49949813,127.0617732,주차장
선진빌딩,강동구,37.54437953,127.1420465,주차장
회기역주변 공영주차장(구),동대문구,37.59029959,127.0619034,주차장
아이비타워 주차장,마포구,37.55406494,126.9357051,주차장
서대문구청 주차장,서대문구,37.57922299,126.9366198,주차장
홍익동(건물) 공영주차장(구),성동구,37.5656391,127.033905,주차장
송파동 공영주차장(구),송파구,37.50704487,127.1133641,주차장
메디톡스사옥,강남구,37.50929417,127.0664073,주차장
오류1동 텃골주차장(구),구로구,37.4954652,126.8392484,주차장
외대역주차빌딩 공영(구),동대문구,37.59504107,127.0626248,주차장
농협신촌복합빌딩 주차장,마포구,37.55609639,126.9331501,주차장
청기와 유료 주차장(구),마포구,37.55469753,126.9128008,주차장
화인빌딩 주차장,서대문구,37.58618413,126.9464277,주차장
경동고등학교 주차장,성북구,37.58574745,127.014984,주차장
알파빌딩,종로구,37.56983951,126.9811048,주차장
율암빌딩 주차장,강남구,37.51275155,127.0284895,주차장
공유) 광장동 IoT 공유주차장(구),광진구,37.550192,127.110504,주차장
신세계 이마트미아점,성북구,37.61086046,127.029742,주차장
아자빌딩 주차장,영등포구,37.5189,126.905909,주차장
효창공원2(구),용산구,37.54342665,126.9593472,주차장
LG텔레콤(구),금천구,37.47502479,126.8876515,주차장
가산동 금천교 공영주차장(시),금천구,37.46594073,126.8869549,주차장
