"기관 명","송신 서버 번호","데이터 번호","모델명","주행상태","시동ON 시각","시동OFF 시각","운행시간","등록일시"
"서울시설공단","20","1","B03","6","102022-01-31_15:23:","592022-01-31_17:47:","320001","2022-01-31 17:49:00.0"
"서울시설공단","20","1","B03","7","702022-01-31_15:05:","102022-01-31_17:44:","710001","2022-01-31 17:45:00.0"
"서울시설공단","20","1","B03","3","502022-01-31_15:50:","272022-01-31_17:34:","110001","2022-01-31 17:36:00.0"
"서울시설공단","20","1","B03","9","502022-01-31_15:43:","362022-01-31_16:57:","990000","2022-01-31 16:58:00.0"
"서울시설공단","20","1","B03","9","102022-01-31_13:09:","492022-01-31_16:02:","300001","2022-01-31 16:03:00.0"
"서울시설공단","20","1","B03","2","902022-01-31_06:32:","312022-01-31_16:01:","890005","2022-01-31 16:02:00.0"
"서울시설공단","20","1","B03","4","002022-01-31_15:22:","132022-01-31_16:00:","840000","2022-01-31 16:01:00.0"
"서울시설공단","20","1","B03","1","702022-01-31_14:00:","792022-01-31_15:46:","870001","2022-01-31 15:48:00.0"
"서울시설공단","20","1","B03","5","402022-01-31_15:22:","322022-01-31_15:41:","730000","2022-01-31 15:42:00.0"
"서울시설공단","20","1","B03","7","502022-01-31_15:17:","242022-01-31_15:36:","480000","2022-01-31 15:38:00.0"
"서울시설공단","20","1","B03","3","002022-01-31_15:10:","592022-01-31_15:13:","000000","2022-01-31 15:27:00.0"
"서울시설공단","20","1","B03","2","302022-01-31_14:14:","582022-01-31_15:10:","220000","2022-01-31 15:26:00.0"
"서울시설공단","20","1","B03","4","102022-01-31_10:53:","242022-01-31_15:09:","460002","2022-01-31 15:10:00.0"
"서울시설공단","20","1","B03","1","202022-01-31_14:37:","282022-01-31_14:54:","030000","2022-01-31 14:55:00.0"
"서울시설공단","20","1","B03","0","302022-01-31_09:21:","522022-01-31_14:38:","740003","2022-01-31 14:40:00.0"
"서울시설공단","20","1","B03","3","602022-01-31_09:36:","132022-01-31_14:38:","550003","2022-01-31 14:39:00.0"
"서울시설공단","20","1","B03","0","802022-01-31_13:38:","982022-01-31_14:35:","230000","2022-01-31 14:36:00.0"
"서울시설공단","20","1","B03","4","302022-01-31_13:17:","032022-01-31_14:34:","110000","2022-01-31 14:35:00.0"
"서울시설공단","20","1","B03","7","002022-01-31_13:58:","282022-01-31_14:32:","540000","2022-01-31 14:33:00.0"
"서울시설공단","20","1","B03","2","502022-01-31_11:56:","382022-01-31_14:14:","080001","2022-01-31 14:16:00.0"
"서울시설공단","20","1","B03","6","402022-01-31_09:28:","832022-01-31_14:00:","870002","2022-01-31 14:01:00.0"
"서울시설공단","20","1","B03","8","102022-01-31_13:39:","282022-01-31_13:42:","840000","2022-01-31 13:43:00.0"
"서울시설공단","20","1","B03","9","602022-01-31_13:22:","972022-01-31_13:25:","480000","2022-01-31 13:26:00.0"
"서울시설공단","20","1","B03","4","902022-01-31_11:34:","862022-01-31_13:13:","810000","2022-01-31 13:15:00.0"
"서울시설공단","20","1","B03","8","102022-01-31_12:19:","442022-01-31_13:09:","890000","2022-01-31 13:10:00.0"
"서울시설공단","20","1","B03","0","102022-01-31_12:25:","182022-01-31_13:06:","270000","2022-01-31 13:07:00.0"
"서울시설공단","20","1","B03","1","602022-01-31_12:15:","892022-01-31_12:55:","490000","2022-01-31 12:56:00.0"
"서울시설공단","20","1","B03","0","202022-01-31_09:29:","082022-01-31_12:19:","640001","2022-01-31 12:20:00.0"
"서울시설공단","20","1","B03","1","102022-01-28_06:47:","302022-01-28_16:10:","670005","2022-01-31 12:19:00.0"
"서울시설공단","20","1","B03","8","402022-01-31_10:36:","652022-01-31_12:10:","670000","2022-01-31 12:12:00.0"
"서울시설공단","20","1","B03","9","302022-01-31_09:53:","772022-01-31_12:10:","420001","2022-01-31 12:11:00.0"
"서울시설공단","20","1","B03","7","002022-01-31_03:12:","562022-01-31_04:28:","980000","2022-01-31 10:39:00.0"
"서울시설공단","20","1","B03","4","102022-01-31_06:11:","582022-01-31_06:49:","570000","2022-01-31 10:38:00.0"
"서울시설공단","20","1","B03","6","402022-01-31_10:05:","232022-01-31_10:25:","760000","2022-01-31 10:27:00.0"
"서울시설공단","20","1","B03","3","002022-01-31_10:24:","242022-01-31_10:24:","080000","2022-01-31 10:25:00.0"
"서울시설공단","20","1","B03","5","302022-01-31_09:06:","782022-01-31_10:20:","150000","2022-01-31 10:22:00.0"
"서울시설공단","20","1","B03","2","602022-01-31_08:11:","692022-01-31_09:27:","340000","2022-01-31 09:28:00.0"
"서울시설공단","20","1","B03","5","202022-01-28_06:23:","512022-01-28_16:01:","000005","2022-01-31 09:23:00.0"
"서울시설공단","20","1","B03","6","402022-01-31_08:21:","722022-01-31_08:50:","840000","2022-01-31 08:53:00.0"
"서울시설공단","20","1","B03","1","702022-01-31_07:36:","682022-01-31_08:09:","810000","2022-01-31 08:16:00.0"
"서울시설공단","20","1","B03","6","502022-01-31_06:57:","632022-01-31_07:56:","850000","2022-01-31 07:57:00.0"
"서울시설공단","20","1","B03","9","502022-01-31_07:15:","662022-01-31_07:24:","540000","2022-01-31 07:47:00.0"
"서울시설공단","20","1","B03","0","302022-01-31_06:46:","622022-01-31_07:14:","100000","2022-01-31 07:15:00.0"
"서울시설공단","20","1","B03","9","102022-01-28_13:15:","332022-01-28_16:12:","380001","2022-01-31 07:07:00.0"
"서울시설공단","20","1","B03","3","602022-01-29_11:05:","642022-01-29_11:10:","900000","2022-01-31 07:04:00.0"
"서울시설공단","20","1","B03","8","902022-01-30_18:32:","262022-01-30_18:50:","290000","2022-01-31 07:04:00.0"
"서울시설공단","20","1","B03","0","302022-01-28_07:01:","262022-01-28_16:08:","810005","2022-01-31 06:59:00.0"
"서울시설공단","20","1","B03","9","702022-01-28_05:53:","422022-01-28_16:00:","170006","2022-01-31 06:33:00.0"
"서울시설공단","20","1","B03","7","902022-01-30_20:54:","002022-01-30_21:03:","040000","2022-01-30 21:04:00.0"
"서울시설공단","20","1","B03","7","602022-01-30_18:49:","712022-01-30_20:22:","280000","2022-01-30 20:23:00.0"
"서울시설공단","20","1","B03","1","602022-01-30_15:31:","172022-01-30_19:59:","840002","2022-01-30 20:00:00.0"
"서울시설공단","20","1","B03","7","202022-01-30_18:42:","642022-01-30_19:00:","890000","2022-01-30 19:01:00.0"
"서울시설공단","20","1","B03","7","402022-01-30_15:12:","562022-01-30_15:42:","710000","2022-01-30 18:55:00.0"
"서울시설공단","20","1","B03","2","102022-01-30_17:01:","612022-01-30_18:41:","790001","2022-01-30 18:42:00.0"
"서울시설공단","20","1","B03","7","102022-01-30_16:11:","942022-01-30_18:23:","980001","2022-01-30 18:24:00.0"
"서울시설공단","20","1","B03","4","702022-01-30_18:20:","982022-01-30_18:20:","240000","2022-01-30 18:22:00.0"
"서울시설공단","20","1","B03","6","302022-01-30_17:58:","312022-01-30_18:06:","100000","2022-01-30 18:08:00.0"
"서울시설공단","20","1","B03","6","502022-01-30_17:18:","892022-01-30_17:49:","410000","2022-01-30 17:50:00.0"
"서울시설공단","20","1","B03","2","502022-01-30_16:22:","202022-01-30_17:19:","590000","2022-01-30 17:20:00.0"
"서울시설공단","20","1","B03","7","802022-01-30_15:57:","782022-01-30_16:50:","860000","2022-01-30 16:52:00.0"
"서울시설공단","20","1","B03","4","302022-01-30_13:44:","592022-01-30_16:48:","700001","2022-01-30 16:49:00.0"
"서울시설공단","20","1","B03","7","202022-01-30_15:38:","112022-01-30_16:44:","650000","2022-01-30 16:45:00.0"
"서울시설공단","20","1","B03","9","202022-01-30_14:41:","792022-01-30_15:43:","730000","2022-01-30 16:14:00.0"
"서울시설공단","20","1","B03","3","102022-01-30_14:12:","372022-01-30_16:02:","170001","2022-01-30 16:03:00.0"
"서울시설공단","20","1","B03","0","302022-01-30_11:35:",".62022-01-30_16:00:","040002","2022-01-30 16:02:00.0"
"서울시설공단","20","1","B03","7","702022-01-30_15:39:","762022-01-30_16:00:","160000","2022-01-30 16:01:00.0"
"서울시설공단","20","1","B03","2","002022-01-30_12:30:","742022-01-30_16:00:","810002","2022-01-30 16:01:00.0"
"서울시설공단","20","1","B03","1","202022-01-30_11:40:","632022-01-30_15:53:","660002","2022-01-30 15:55:00.0"
"서울시설공단","20","1","B03","1","902022-01-30_14:47:",".92022-01-30_15:53:","120000","2022-01-30 15:54:00.0"
"서울시설공단","20","1","B03","6","902022-01-30_14:31:","002022-01-30_15:33:","410000","2022-01-30 15:34:00.0"
"서울시설공단","20","1","B03","7","802022-01-30_12:21:","042022-01-30_15:31:","660001","2022-01-30 15:32:00.0"
"서울시설공단","20","1","B03","0","702022-01-30_12:21:","582022-01-30_15:25:","800001","2022-01-30 15:26:00.0"
"서울시설공단","20","1","B03","3","702022-01-30_14:02:","332022-01-30_15:11:","670000","2022-01-30 15:12:00.0"
"서울시설공단","20","1","B03","2","502022-01-30_14:54:","762022-01-30_15:04:","380000","2022-01-30 15:05:00.0"
"서울시설공단","20","1","B03","2","902022-01-30_14:53:","602022-01-30_14:59:","700000","2022-01-30 15:00:00.0"
"서울시설공단","20","1","B03","0","802022-01-30_14:33:",".32022-01-30_14:34:","130000","2022-01-30 14:35:00.0"
"서울시설공단","20","1","B03","6","602022-01-30_13:31:","642022-01-30_14:26:","730000","2022-01-30 14:28:00.0"
"서울시설공단","20","1","B03","1","502022-01-30_06:58:","992022-01-30_14:24:","960004","2022-01-30 14:25:00.0"
"서울시설공단","20","1","B03","1","702022-01-30_12:38:","562022-01-30_14:23:","110001","2022-01-30 14:24:00.0"
"서울시설공단","20","1","B03","5","702022-01-30_14:02:","422022-01-30_14:15:","040000","2022-01-30 14:16:00.0"
"서울시설공단","20","1","B03","8","102022-01-30_09:51:","402022-01-30_14:13:","270002","2022-01-30 14:14:00.0"
"서울시설공단","20","1","B03","1","202022-01-30_12:49:","372022-01-30_14:12:","580000","2022-01-30 14:13:00.0"
"서울시설공단","20","1","B03","0","102022-01-30_13:17:",".62022-01-30_13:46:","710000","2022-01-30 13:47:00.0"
"서울시설공단","20","1","B03","1","302022-01-30_11:39:","232022-01-30_13:44:","450001","2022-01-30 13:45:00.0"
"서울시설공단","20","1","B03","6","202022-01-30_09:34:",".32022-01-30_13:31:","140002","2022-01-30 13:32:00.0"
"서울시설공단","20","1","B03","4","102022-01-30_09:22:","152022-01-30_13:26:","330002","2022-01-30 13:28:00.0"
"서울시설공단","20","1","B03","5","902022-01-30_12:15:","182022-01-30_13:18:","930000","2022-01-30 13:19:00.0"
"서울시설공단","20","1","B03","0","502022-01-30_08:53:","052022-01-30_13:12:","750002","2022-01-30 13:13:00.0"
"서울시설공단","20","1","B03","7","902022-01-30_12:07:",".82022-01-30_13:06:","560000","2022-01-30 13:08:00.0"
"서울시설공단","20","1","B03","6","802022-01-30_09:09:","482022-01-30_12:49:","410002","2022-01-30 12:50:00.0"
"서울시설공단","20","1","B03","8","402022-01-30_12:39:","972022-01-30_12:43:","140000","2022-01-30 12:45:00.0"
"서울시설공단","20","1","B03","3","202022-01-30_12:24:","932022-01-30_12:38:","260000","2022-01-30 12:39:00.0"
"서울시설공단","20","1","B03","9","802022-01-30_09:07:","242022-01-30_11:45:","930001","2022-01-30 12:27:00.0"
"서울시설공단","20","1","B03","8","002022-01-30_09:37:","232022-01-30_12:26:","960001","2022-01-30 12:27:00.0"
"서울시설공단","20","1","B03","2","202022-01-30_11:41:","482022-01-30_12:25:","160000","2022-01-30 12:26:00.0"
"서울시설공단","20","1","B03","3","102022-01-30_09:39:","822022-01-30_11:47:","060001","2022-01-30 12:17:00.0"
"서울시설공단","20","1","B03","4","502022-01-30_06:00:","392022-01-30_12:06:","610003","2022-01-30 12:07:00.0"
"서울시설공단","20","1","B03","3","702022-01-30_11:43:","042022-01-30_12:04:","600000","2022-01-30 12:05:00.0"
"서울시설공단","20","1","B03","4","102022-01-30_06:48:",".52022-01-30_11:55:","520003","2022-01-30 11:56:00.0"
"서울시설공단","20","1","B03","7","302022-01-30_09:44:","252022-01-30_11:37:","890001","2022-01-30 11:38:00.0"
"서울시설공단","20","1","B03","5","402022-01-30_06:21:",".72022-01-30_11:14:","570002","2022-01-30 11:16:00.0"
"서울시설공단","20","1","B03","2","002022-01-29_20:20:","222022-01-29_20:58:","810000","2022-01-30 09:46:00.0"
"서울시설공단","20","1","B03","0","202022-01-29_16:58:","812022-01-29_17:01:","110000","2022-01-30 09:44:00.0"
"서울시설공단","20","1","B03","1","902022-01-29_12:37:","652022-01-29_13:54:","380000","2022-01-30 09:43:00.0"
"서울시설공단","20","1","B03","0","902022-01-30_06:44:","312022-01-30_09:09:","410001","2022-01-30 09:10:00.0"
"서울시설공단","20","1","B03","3","502022-01-30_06:34:","952022-01-30_08:41:","820001","2022-01-30 08:42:00.0"
"서울시설공단","20","1","B03","6","602022-01-30_07:03:","192022-01-30_07:03:","030000","2022-01-30 07:04:00.0"
"서울시설공단","20","1","B03","0","202022-01-30_06:56:","822022-01-30_06:56:","790000","2022-01-30 06:59:00.0"
"서울시설공단","20","1","B03","0","502022-01-30_06:43:","192022-01-30_06:49:","020000","2022-01-30 06:50:00.0"
"서울시설공단","20","1","B03","7","502022-01-30_04:18:","832022-01-30_06:40:","820001","2022-01-30 06:45:00.0"
"서울시설공단","20","1","B03","7","302022-01-30_04:17:","652022-01-30_06:01:","930001","2022-01-30 06:02:10.0"
"서울시설공단","20","1","B03","2","002022-01-30_00:10:","802022-01-30_04:15:","260002","2022-01-30 04:16:00.0"
"서울시설공단","20","1","B03","7","702022-01-29_19:15:","982022-01-30_04:12:","720005","2022-01-30 04:13:00.0"
"서울시설공단","20","1","B03","7","102022-01-29_21:31:","322022-01-29_23:32:","940001","2022-01-29 23:33:00.0"
"서울시설공단","20","1","B03","0","502022-01-29_17:10:","442022-01-29_21:26:","450002","2022-01-29 21:27:00.0"
"서울시설공단","20","1","B03","7","602022-01-29_20:40:","392022-01-29_20:48:","610000","2022-01-29 20:49:00.0"
"서울시설공단","20","1","B03","2","102022-01-29_11:39:","602022-01-29_20:37:","070005","2022-01-29 20:38:00.0"
"서울시설공단","20","1","B03","3","302022-01-29_19:44:","222022-01-29_20:16:","050000","2022-01-29 20:17:00.0"
"서울시설공단","20","1","B03","7","502022-01-29_12:01:","532022-01-29_20:05:","410004","2022-01-29 20:06:00.0"
"서울시설공단","20","1","B03","0","102022-01-29_19:56:","052022-01-29_20:02:","720000","2022-01-29 20:03:00.0"
"서울시설공단","20","1","B03","5","902022-01-29_17:52:","832022-01-29_19:54:","600001","2022-01-29 19:55:00.0"
"서울시설공단","20","1","B03","0","402022-01-29_19:24:","862022-01-29_19:30:","110000","2022-01-29 19:48:00.0"
"서울시설공단","20","1","B03","1","902022-01-29_14:56:","352022-01-29_18:31:","500002","2022-01-29 19:46:00.0"
"서울시설공단","20","1","B03","3","202022-01-29_17:28:","142022-01-29_19:34:","770001","2022-01-29 19:35:00.0"
"서울시설공단","20","1","B03","7","402022-01-29_18:28:","312022-01-29_19:00:","040000","2022-01-29 19:01:00.0"
"서울시설공단","20","1","B03","3","402022-01-29_11:49:","972022-01-29_18:44:","970004","2022-01-29 18:46:00.0"
"서울시설공단","20","1","B03","6","902022-01-29_18:42:","982022-01-29_18:44:","680000","2022-01-29 18:46:00.0"
"서울시설공단","20","1","B03","1","602022-01-29_15:18:","592022-01-29_17:26:","850001","2022-01-29 17:27:00.0"
"서울시설공단","20","1","B03","3","102022-01-29_17:09:","142022-01-29_17:25:","810000","2022-01-29 17:26:00.0"
"서울시설공단","20","1","B03","2","202022-01-29_12:59:","152022-01-29_17:20:","640002","2022-01-29 17:21:00.0"
"서울시설공단","20","1","B03","9","202022-01-29_16:58:","842022-01-29_17:00:","610000","2022-01-29 17:01:00.0"
"서울시설공단","20","1","B03","8","102022-01-29_16:28:","982022-01-29_17:00:","360000","2022-01-29 17:01:00.0"
"서울시설공단","20","1","B03","1","402022-01-29_13:04:","682022-01-29_16:53:","290002","2022-01-29 16:54:00.0"
"서울시설공단","20","1","B03","3","702022-01-29_14:39:","062022-01-29_16:33:","640001","2022-01-29 16:34:00.0"
"서울시설공단","20","1","B03","4","002022-01-29_14:34:","792022-01-29_15:51:","160000","2022-01-29 16:32:00.0"
"서울시설공단","20","1","B03","2","502022-01-29_14:27:","042022-01-29_16:24:","590001","2022-01-29 16:25:00.0"
"서울시설공단","20","1","B03","2","502022-01-29_16:15:","152022-01-29_16:15:","000000","2022-01-29 16:17:00.0"
"서울시설공단","20","1","B03","9","402022-01-29_14:54:","032022-01-29_16:13:","800000","2022-01-29 16:14:00.0"
"서울시설공단","20","1","B03","3","202022-01-29_14:27:",".42022-01-29_16:05:","430000","2022-01-29 16:07:00.0"
"서울시설공단","20","1","B03","6","302022-01-29_16:00:","992022-01-29_16:02:","150000","2022-01-29 16:03:00.0"
"서울시설공단","20","1","B03","6","702022-01-29_15:34:","992022-01-29_16:00:","190000","2022-01-29 16:01:00.0"
"서울시설공단","20","1","B03","5","302022-01-29_11:50:","082022-01-29_16:00:","730002","2022-01-29 16:01:00.0"
"서울시설공단","20","1","B03","8","402022-01-29_06:17:",".42022-01-29_16:00:","590005","2022-01-29 16:01:00.0"
"서울시설공단","20","1","B03","9","202022-01-29_09:06:","172022-01-29_15:21:","940003","2022-01-29 15:22:00.0"
"서울시설공단","20","1","B03","1","302022-01-29_14:41:","742022-01-29_15:06:","870000","2022-01-29 15:07:00.0"
"서울시설공단","20","1","B03","7","002022-01-29_13:51:","702022-01-29_14:46:","440000","2022-01-29 14:47:00.0"
"서울시설공단","20","1","B03","3","802022-01-29_12:41:","632022-01-29_14:40:","370001","2022-01-29 14:41:00.0"
"서울시설공단","20","1","B03","8","102022-01-29_13:56:","972022-01-29_14:39:","710000","2022-01-29 14:40:00.0"
"서울시설공단","20","1","B03","2","902022-01-29_12:02:","012022-01-29_14:22:","350001","2022-01-29 14:23:00.0"
"서울시설공단","20","1","B03","0","602022-01-29_14:16:","782022-01-29_14:17:","560000","2022-01-29 14:19:00.0"
"서울시설공단","20","1","B03","1","602022-01-29_11:24:","942022-01-29_14:02:","770001","2022-01-29 14:03:00.0"
"서울시설공단","20","1","B03","4","702022-01-29_14:01:","042022-01-29_14:01:","130000","2022-01-29 14:03:00.0"
"서울시설공단","20","1","B03","7","102022-01-29_11:56:","512022-01-29_14:00:","590001","2022-01-29 14:02:00.0"
